ablation,scenario_id,domain,fault,violation_accepted,effect_count,disposition,reason
NoActionBinding,attack:multiagent:ROOT_SCOPE_EXCEEDED:503000,multiagent,ROOT_SCOPE_EXCEEDED,False,0,DENY,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoActionBinding,attack:multiagent:ROOT_FIELD_CONSTRAINT_BYPASS:603000,multiagent,ROOT_FIELD_CONSTRAINT_BYPASS,False,0,DENY,E_ROOT_FIELD_CONSTRAINT:/action/parameters/capability;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoActionBinding,attack:multiagent:PRINCIPAL_SUBSTITUTION:703000,multiagent,PRINCIPAL_SUBSTITUTION,False,0,DENY,E_NOT_PRESERVED:2:/context/principal
NoActionBinding,attack:multiagent:AUTHORITY_AMPLIFICATION:803000,multiagent,AUTHORITY_AMPLIFICATION,False,0,DENY,E_AUTHORITY_AMPLIFICATION:0;E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/authority;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/destination;E_NOT_PRESERVED:0:/action/function;E_NOT_PRESERVED:0:/action/operation;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoActionBinding,attack:multiagent:DELEGATION_WIDENING:903000,multiagent,DELEGATION_WIDENING,False,0,DENY,E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoActionBinding,attack:multiagent:ARGUMENT_MUTATION:1003000,multiagent,ARGUMENT_MUTATION,False,0,DENY,E_NOT_PRESERVED:2:/action/parameters/max_depth
NoActionBinding,attack:multiagent:DESTINATION_SUBSTITUTION:1103000,multiagent,DESTINATION_SUBSTITUTION,False,0,DENY,E_UNTRUSTED_TRANSFORM_ISSUER:adapter:/action/destination
NoActionBinding,attack:multiagent:TOOL_SERVER_SWAP:1203000,multiagent,TOOL_SERVER_SWAP,False,0,DENY,E_NOT_PRESERVED:2:/action/server_id;E_NOT_PRESERVED:2:/action/tool_manifest_digest;E_UNTRUSTED_TOOL_MANIFEST
NoActionBinding,attack:multiagent:POLICY_DOWNGRADE:1303000,multiagent,POLICY_DOWNGRADE,False,0,DENY,E_GUARANTEE_FALSE:2:policy_matches;E_ILLEGAL_TRANSFORM:2:/context/policy_digest;E_ILLEGAL_TRANSFORM:2:/context/policy_epoch;E_POLICY_DOWNGRADE:2;E_STALE_POLICY
NoActionBinding,attack:multiagent:NONCE_REPLAY:1403000,multiagent,NONCE_REPLAY,False,1,EXECUTE_ONCE,EXECUTED;IDEMPOTENT_REPLAY
NoActionBinding,attack:multiagent:ALTERNATE_PATH:1503000,multiagent,ALTERNATE_PATH,False,0,DENY,E_UNMEDIATED_PATH
NoActionBinding,attack:multiagent:MEMORY_LAUNDERING:1603000,multiagent,MEMORY_LAUNDERING,False,0,DENY,E_NOT_PRESERVED:0:/context/protected_field_sources;E_NOT_PRESERVED:0:/context/source_classes;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNRELEASED_FIELD:/action/parameters/capability
NoActionBinding,attack:multiagent:TAINT_DOWNGRADE:1703000,multiagent,TAINT_DOWNGRADE,False,0,DENY,E_ILLEGAL_TRANSFORM:0:/context/taint;E_TAINT_DOWNGRADE:0;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRACKED_DATA_CLASS
NoActionBinding,attack:multiagent:EFFECT_CLASS_DOWNGRADE:1803000,multiagent,EFFECT_CLASS_DOWNGRADE,False,0,DENY,E_NOT_PRESERVED:2:/action/effect_class
NoActionBinding,attack:multiagent:CONTEXT_ROOT_OMISSION:1903000,multiagent,CONTEXT_ROOT_OMISSION,False,0,DENY,E_CONTEXT_ROOT;E_ENSURED_FIELD_MISSING:2:/context/context_root;E_NOT_PRESERVED:2:/context/context_root
NoActionBinding,attack:multiagent:RETRY_DUPLICATE:2003000,multiagent,RETRY_DUPLICATE,False,1,EXECUTE_ONCE,EXECUTED;IDEMPOTENT_REPLAY
NoActionBinding,attack:multiagent:UNAUTHORISED_STAGE_SIGNER:2103000,multiagent,UNAUTHORISED_STAGE_SIGNER,False,0,DENY,E_UNAUTHORISED_PREDECESSOR:1;E_UNAUTHORISED_STAGE_SIGNER:0;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoActionBinding,attack:multiagent:RECEIPT_PRODUCER_MISMATCH:2203000,multiagent,RECEIPT_PRODUCER_MISMATCH,False,0,DENY,E_RECEIPT_PRODUCER_MISMATCH:0;E_UNAUTHORISED_STAGE_SIGNER:0;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoActionBinding,attack:multiagent:MISSING_TRANSFORM_WITNESS:2303000,multiagent,MISSING_TRANSFORM_WITNESS,False,0,DENY,E_MISSING_TRANSFORM_WITNESS:2:/action/destination
NoActionBinding,attack:multiagent:INVALID_TRANSFORM_WITNESS:2403000,multiagent,INVALID_TRANSFORM_WITNESS,False,0,DENY,E_TRANSFORM_AFTER_MISMATCH:adapter:/action/destination;E_TRANSFORM_RELATION_FALSE:adapter:/action/destination
NoActionBinding,attack:multiagent:RELEASE_PREDICATE_BYPASS:2503000,multiagent,RELEASE_PREDICATE_BYPASS,False,0,DENY,E_INVALID_RELEASE:/action/parameters/capability
NoActionBinding,attack:multiagent:RELEASE_VALUE_SUBSTITUTION:2603000,multiagent,RELEASE_VALUE_SUBSTITUTION,False,0,DENY,E_INVALID_RELEASE:/action/parameters/capability
NoActionBinding,attack:multiagent:EXPIRED_RELEASE:2703000,multiagent,EXPIRED_RELEASE,False,0,DENY,E_EXPIRED_RELEASE:release:multiagent:attack:EXPIRED_RELEASE:2703000
NoActionBinding,attack:multiagent:SUBJECT_SUBSTITUTION:2803000,multiagent,SUBJECT_SUBSTITUTION,False,0,DENY,E_SUBJECT_SUBSTITUTION
NoActionBinding,attack:multiagent:POST_PERMIT_ACTION_SUBSTITUTION:2903000,multiagent,POST_PERMIT_ACTION_SUBSTITUTION,True,1,EXECUTE,EXECUTED
NoActionBinding,attack:multiagent:REVOKED_GRANT:3003000,multiagent,REVOKED_GRANT,False,0,DENY,E_REVOKED_AT_FINALITY
NoActionBinding,attack:multiagent:CONTRACT_GUARANTEE_VIOLATION:3103000,multiagent,CONTRACT_GUARANTEE_VIOLATION,False,0,DENY,E_GUARANTEE_FALSE:2:canonical_destination
NoSubjectBinding,attack:workspace:UNTRUSTED_FIELD_BINDING:0,workspace,UNTRUSTED_FIELD_BINDING,False,0,ESCALATE,E_UNRELEASED_FIELD:/action/destination
NoSubjectBinding,attack:workspace:DROP_PROVENANCE:100000,workspace,DROP_PROVENANCE,False,0,DENY,E_ENSURED_FIELD_MISSING:2:/context/protected_field_sources;E_ENSURED_FIELD_MISSING:2:/context/provenance_root;E_NOT_PRESERVED:2:/context/protected_field_sources;E_NOT_PRESERVED:2:/context/provenance_root;E_PROVENANCE_CONTEXT
NoSubjectBinding,attack:workspace:PROVENANCE_VALUE_SUBSTITUTION:200000,workspace,PROVENANCE_VALUE_SUBSTITUTION,False,0,DENY,E_PROVENANCE_VALUE_MISMATCH:/action/destination;E_UNDISCHARGED_ASSUMPTION:0:provenance-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:workspace:UNTRUSTED_ROOT_PRODUCER:300000,workspace,UNTRUSTED_ROOT_PRODUCER,False,0,DENY,E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRUSTED_ROOT;E_UNTRUSTED_ROOT_ISSUER
NoSubjectBinding,attack:workspace:ROOT_AUTHORITY_EXCEEDED:400000,workspace,ROOT_AUTHORITY_EXCEEDED,False,0,DENY,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:workspace:ROOT_SCOPE_EXCEEDED:500000,workspace,ROOT_SCOPE_EXCEEDED,False,0,DENY,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:workspace:ROOT_FIELD_CONSTRAINT_BYPASS:600000,workspace,ROOT_FIELD_CONSTRAINT_BYPASS,False,0,DENY,E_ROOT_FIELD_CONSTRAINT:/action/destination;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:workspace:PRINCIPAL_SUBSTITUTION:700000,workspace,PRINCIPAL_SUBSTITUTION,False,0,DENY,E_NOT_PRESERVED:2:/context/principal
NoSubjectBinding,attack:workspace:AUTHORITY_AMPLIFICATION:800000,workspace,AUTHORITY_AMPLIFICATION,False,0,DENY,E_AUTHORITY_AMPLIFICATION:0;E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/authority;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/destination;E_NOT_PRESERVED:0:/action/function;E_NOT_PRESERVED:0:/action/operation;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:workspace:DELEGATION_WIDENING:900000,workspace,DELEGATION_WIDENING,False,0,DENY,E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:workspace:ARGUMENT_MUTATION:1000000,workspace,ARGUMENT_MUTATION,False,0,DENY,E_NOT_PRESERVED:2:/action/parameters/body
NoSubjectBinding,attack:workspace:DESTINATION_SUBSTITUTION:1100000,workspace,DESTINATION_SUBSTITUTION,False,0,DENY,E_UNTRUSTED_TRANSFORM_ISSUER:adapter:/action/destination
NoSubjectBinding,attack:workspace:TOOL_SERVER_SWAP:1200000,workspace,TOOL_SERVER_SWAP,False,0,DENY,E_NOT_PRESERVED:2:/action/server_id;E_NOT_PRESERVED:2:/action/tool_manifest_digest;E_UNTRUSTED_TOOL_MANIFEST
NoSubjectBinding,attack:workspace:POLICY_DOWNGRADE:1300000,workspace,POLICY_DOWNGRADE,False,0,DENY,E_GUARANTEE_FALSE:2:policy_matches;E_ILLEGAL_TRANSFORM:2:/context/policy_digest;E_ILLEGAL_TRANSFORM:2:/context/policy_epoch;E_POLICY_DOWNGRADE:2;E_STALE_POLICY
NoSubjectBinding,attack:workspace:NONCE_REPLAY:1400000,workspace,NONCE_REPLAY,False,1,EXECUTE_ONCE,EXECUTED;IDEMPOTENT_REPLAY
NoSubjectBinding,attack:workspace:ALTERNATE_PATH:1500000,workspace,ALTERNATE_PATH,False,0,DENY,E_UNMEDIATED_PATH
NoSubjectBinding,attack:workspace:MEMORY_LAUNDERING:1600000,workspace,MEMORY_LAUNDERING,False,0,DENY,E_NOT_PRESERVED:0:/context/protected_field_sources;E_NOT_PRESERVED:0:/context/source_classes;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNRELEASED_FIELD:/action/destination
NoSubjectBinding,attack:workspace:TAINT_DOWNGRADE:1700000,workspace,TAINT_DOWNGRADE,False,0,DENY,E_ILLEGAL_TRANSFORM:0:/context/taint;E_TAINT_DOWNGRADE:0;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRACKED_DATA_CLASS
NoSubjectBinding,attack:workspace:EFFECT_CLASS_DOWNGRADE:1800000,workspace,EFFECT_CLASS_DOWNGRADE,False,0,DENY,E_NOT_PRESERVED:2:/action/effect_class
NoSubjectBinding,attack:workspace:CONTEXT_ROOT_OMISSION:1900000,workspace,CONTEXT_ROOT_OMISSION,False,0,DENY,E_CONTEXT_ROOT;E_ENSURED_FIELD_MISSING:2:/context/context_root;E_NOT_PRESERVED:2:/context/context_root
NoSubjectBinding,attack:workspace:RETRY_DUPLICATE:2000000,workspace,RETRY_DUPLICATE,False,1,EXECUTE_ONCE,EXECUTED;IDEMPOTENT_REPLAY
NoSubjectBinding,attack:workspace:UNAUTHORISED_STAGE_SIGNER:2100000,workspace,UNAUTHORISED_STAGE_SIGNER,False,0,DENY,E_UNAUTHORISED_PREDECESSOR:1;E_UNAUTHORISED_STAGE_SIGNER:0;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:workspace:RECEIPT_PRODUCER_MISMATCH:2200000,workspace,RECEIPT_PRODUCER_MISMATCH,False,0,DENY,E_RECEIPT_PRODUCER_MISMATCH:0;E_UNAUTHORISED_STAGE_SIGNER:0;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:workspace:MISSING_TRANSFORM_WITNESS:2300000,workspace,MISSING_TRANSFORM_WITNESS,False,0,DENY,E_MISSING_TRANSFORM_WITNESS:2:/action/destination
NoSubjectBinding,attack:workspace:INVALID_TRANSFORM_WITNESS:2400000,workspace,INVALID_TRANSFORM_WITNESS,False,0,DENY,E_TRANSFORM_AFTER_MISMATCH:adapter:/action/destination;E_TRANSFORM_RELATION_FALSE:adapter:/action/destination
NoSubjectBinding,attack:workspace:RELEASE_PREDICATE_BYPASS:2500000,workspace,RELEASE_PREDICATE_BYPASS,False,0,DENY,E_INVALID_RELEASE:/action/destination
NoSubjectBinding,attack:workspace:RELEASE_VALUE_SUBSTITUTION:2600000,workspace,RELEASE_VALUE_SUBSTITUTION,False,0,DENY,E_INVALID_RELEASE:/action/destination
NoSubjectBinding,attack:workspace:EXPIRED_RELEASE:2700000,workspace,EXPIRED_RELEASE,False,0,DENY,E_EXPIRED_RELEASE:release:workspace:attack:EXPIRED_RELEASE:2700000
NoSubjectBinding,attack:workspace:SUBJECT_SUBSTITUTION:2800000,workspace,SUBJECT_SUBSTITUTION,True,1,EXECUTE,EXECUTED
NoSubjectBinding,attack:workspace:POST_PERMIT_ACTION_SUBSTITUTION:2900000,workspace,POST_PERMIT_ACTION_SUBSTITUTION,False,0,DENY,E_ACTION_SUBSTITUTION
NoSubjectBinding,attack:workspace:REVOKED_GRANT:3000000,workspace,REVOKED_GRANT,False,0,DENY,E_REVOKED_AT_FINALITY
NoSubjectBinding,attack:workspace:CONTRACT_GUARANTEE_VIOLATION:3100000,workspace,CONTRACT_GUARANTEE_VIOLATION,False,0,DENY,E_GUARANTEE_FALSE:2:canonical_destination
NoSubjectBinding,attack:finance:UNTRUSTED_FIELD_BINDING:1000,finance,UNTRUSTED_FIELD_BINDING,False,0,ESCALATE,E_UNRELEASED_FIELD:/action/parameters/amount_cents
NoSubjectBinding,attack:finance:DROP_PROVENANCE:101000,finance,DROP_PROVENANCE,False,0,DENY,E_ENSURED_FIELD_MISSING:2:/context/protected_field_sources;E_ENSURED_FIELD_MISSING:2:/context/provenance_root;E_NOT_PRESERVED:2:/context/protected_field_sources;E_NOT_PRESERVED:2:/context/provenance_root;E_PROVENANCE_CONTEXT
NoSubjectBinding,attack:finance:PROVENANCE_VALUE_SUBSTITUTION:201000,finance,PROVENANCE_VALUE_SUBSTITUTION,False,0,DENY,E_PROVENANCE_VALUE_MISMATCH:/action/parameters/amount_cents;E_UNDISCHARGED_ASSUMPTION:0:provenance-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:finance:UNTRUSTED_ROOT_PRODUCER:301000,finance,UNTRUSTED_ROOT_PRODUCER,False,0,DENY,E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRUSTED_ROOT;E_UNTRUSTED_ROOT_ISSUER
NoSubjectBinding,attack:finance:ROOT_AUTHORITY_EXCEEDED:401000,finance,ROOT_AUTHORITY_EXCEEDED,False,0,DENY,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:finance:ROOT_SCOPE_EXCEEDED:501000,finance,ROOT_SCOPE_EXCEEDED,False,0,DENY,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:finance:ROOT_FIELD_CONSTRAINT_BYPASS:601000,finance,ROOT_FIELD_CONSTRAINT_BYPASS,False,0,DENY,E_ROOT_FIELD_CONSTRAINT:/action/parameters/amount_cents;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:finance:PRINCIPAL_SUBSTITUTION:701000,finance,PRINCIPAL_SUBSTITUTION,False,0,DENY,E_NOT_PRESERVED:2:/context/principal
NoSubjectBinding,attack:finance:AUTHORITY_AMPLIFICATION:801000,finance,AUTHORITY_AMPLIFICATION,False,0,DENY,E_AUTHORITY_AMPLIFICATION:0;E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/authority;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/destination;E_NOT_PRESERVED:0:/action/function;E_NOT_PRESERVED:0:/action/operation;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:finance:DELEGATION_WIDENING:901000,finance,DELEGATION_WIDENING,False,0,DENY,E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:finance:ARGUMENT_MUTATION:1001000,finance,ARGUMENT_MUTATION,False,0,DENY,E_NOT_PRESERVED:2:/action/parameters/amount_cents
NoSubjectBinding,attack:finance:DESTINATION_SUBSTITUTION:1101000,finance,DESTINATION_SUBSTITUTION,False,0,DENY,E_UNTRUSTED_TRANSFORM_ISSUER:adapter:/action/destination
NoSubjectBinding,attack:finance:TOOL_SERVER_SWAP:1201000,finance,TOOL_SERVER_SWAP,False,0,DENY,E_NOT_PRESERVED:2:/action/server_id;E_NOT_PRESERVED:2:/action/tool_manifest_digest;E_UNTRUSTED_TOOL_MANIFEST
NoSubjectBinding,attack:finance:POLICY_DOWNGRADE:1301000,finance,POLICY_DOWNGRADE,False,0,DENY,E_GUARANTEE_FALSE:2:policy_matches;E_ILLEGAL_TRANSFORM:2:/context/policy_digest;E_ILLEGAL_TRANSFORM:2:/context/policy_epoch;E_POLICY_DOWNGRADE:2;E_STALE_POLICY
NoSubjectBinding,attack:finance:NONCE_REPLAY:1401000,finance,NONCE_REPLAY,False,1,EXECUTE_ONCE,EXECUTED;IDEMPOTENT_REPLAY
NoSubjectBinding,attack:finance:ALTERNATE_PATH:1501000,finance,ALTERNATE_PATH,False,0,DENY,E_UNMEDIATED_PATH
NoSubjectBinding,attack:finance:MEMORY_LAUNDERING:1601000,finance,MEMORY_LAUNDERING,False,0,DENY,E_NOT_PRESERVED:0:/context/protected_field_sources;E_NOT_PRESERVED:0:/context/source_classes;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNRELEASED_FIELD:/action/parameters/amount_cents
NoSubjectBinding,attack:finance:TAINT_DOWNGRADE:1701000,finance,TAINT_DOWNGRADE,False,0,DENY,E_ILLEGAL_TRANSFORM:0:/context/taint;E_TAINT_DOWNGRADE:0;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRACKED_DATA_CLASS
NoSubjectBinding,attack:finance:EFFECT_CLASS_DOWNGRADE:1801000,finance,EFFECT_CLASS_DOWNGRADE,False,0,DENY,E_NOT_PRESERVED:2:/action/effect_class
NoSubjectBinding,attack:finance:CONTEXT_ROOT_OMISSION:1901000,finance,CONTEXT_ROOT_OMISSION,False,0,DENY,E_CONTEXT_ROOT;E_ENSURED_FIELD_MISSING:2:/context/context_root;E_NOT_PRESERVED:2:/context/context_root
NoSubjectBinding,attack:finance:RETRY_DUPLICATE:2001000,finance,RETRY_DUPLICATE,False,1,EXECUTE_ONCE,EXECUTED;IDEMPOTENT_REPLAY
NoSubjectBinding,attack:finance:UNAUTHORISED_STAGE_SIGNER:2101000,finance,UNAUTHORISED_STAGE_SIGNER,False,0,DENY,E_UNAUTHORISED_PREDECESSOR:1;E_UNAUTHORISED_STAGE_SIGNER:0;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:finance:RECEIPT_PRODUCER_MISMATCH:2201000,finance,RECEIPT_PRODUCER_MISMATCH,False,0,DENY,E_RECEIPT_PRODUCER_MISMATCH:0;E_UNAUTHORISED_STAGE_SIGNER:0;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:finance:MISSING_TRANSFORM_WITNESS:2301000,finance,MISSING_TRANSFORM_WITNESS,False,0,DENY,E_MISSING_TRANSFORM_WITNESS:2:/action/destination
NoSubjectBinding,attack:finance:INVALID_TRANSFORM_WITNESS:2401000,finance,INVALID_TRANSFORM_WITNESS,False,0,DENY,E_TRANSFORM_AFTER_MISMATCH:adapter:/action/destination;E_TRANSFORM_RELATION_FALSE:adapter:/action/destination
NoSubjectBinding,attack:finance:RELEASE_PREDICATE_BYPASS:2501000,finance,RELEASE_PREDICATE_BYPASS,False,0,DENY,E_INVALID_RELEASE:/action/parameters/amount_cents
NoSubjectBinding,attack:finance:RELEASE_VALUE_SUBSTITUTION:2601000,finance,RELEASE_VALUE_SUBSTITUTION,False,0,DENY,E_INVALID_RELEASE:/action/parameters/amount_cents
NoSubjectBinding,attack:finance:EXPIRED_RELEASE:2701000,finance,EXPIRED_RELEASE,False,0,DENY,E_EXPIRED_RELEASE:release:finance:attack:EXPIRED_RELEASE:2701000
NoSubjectBinding,attack:finance:SUBJECT_SUBSTITUTION:2801000,finance,SUBJECT_SUBSTITUTION,True,1,EXECUTE,EXECUTED
NoSubjectBinding,attack:finance:POST_PERMIT_ACTION_SUBSTITUTION:2901000,finance,POST_PERMIT_ACTION_SUBSTITUTION,False,0,DENY,E_ACTION_SUBSTITUTION
NoSubjectBinding,attack:finance:REVOKED_GRANT:3001000,finance,REVOKED_GRANT,False,0,DENY,E_REVOKED_AT_FINALITY
NoSubjectBinding,attack:finance:CONTRACT_GUARANTEE_VIOLATION:3101000,finance,CONTRACT_GUARANTEE_VIOLATION,False,0,DENY,E_GUARANTEE_FALSE:2:canonical_destination
NoSubjectBinding,attack:devops:UNTRUSTED_FIELD_BINDING:2000,devops,UNTRUSTED_FIELD_BINDING,False,0,ESCALATE,E_UNRELEASED_FIELD:/action/parameters/commit
NoSubjectBinding,attack:devops:DROP_PROVENANCE:102000,devops,DROP_PROVENANCE,False,0,DENY,E_ENSURED_FIELD_MISSING:2:/context/protected_field_sources;E_ENSURED_FIELD_MISSING:2:/context/provenance_root;E_NOT_PRESERVED:2:/context/protected_field_sources;E_NOT_PRESERVED:2:/context/provenance_root;E_PROVENANCE_CONTEXT
NoSubjectBinding,attack:devops:PROVENANCE_VALUE_SUBSTITUTION:202000,devops,PROVENANCE_VALUE_SUBSTITUTION,False,0,DENY,E_PROVENANCE_VALUE_MISMATCH:/action/parameters/commit;E_UNDISCHARGED_ASSUMPTION:0:provenance-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:devops:UNTRUSTED_ROOT_PRODUCER:302000,devops,UNTRUSTED_ROOT_PRODUCER,False,0,DENY,E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized;E_UNTRUSTED_ROOT;E_UNTRUSTED_ROOT_ISSUER
NoSubjectBinding,attack:devops:ROOT_AUTHORITY_EXCEEDED:402000,devops,ROOT_AUTHORITY_EXCEEDED,False,0,DENY,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_AUTHORITY_EXCEEDED;E_ROOT_OPERATION_NOT_GRANTED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
NoSubjectBinding,attack:devops:ROOT_SCOPE_EXCEEDED:502000,devops,ROOT_SCOPE_EXCEEDED,False,0,DENY,E_ROOT_ACTION_SCOPE_EXCEEDED;E_ROOT_SCOPE_EXCEEDED;E_UNDISCHARGED_ASSUMPTION:0:root-authenticated;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized
